<?xml version="1.0" encoding="UTF-8"?>
<data>
  <stars>
    <star r="2.0" x="2893.8657" y="9418.588"/>
    <star r="2.0" x="4451.675" y="7127.41"/>
    <star r="2.0" x="7681.9146" y="7110.5503"/>
    <star r="2.0" x="8546.599" y="3504.0981"/>
    <star r="2.0" x="3223.8286" y="8107.3438"/>
    <star r="2.0" x="6943.8486" y="5417.0835"/>
    <star r="2.0" x="3433.3396" y="6948.9893"/>
    <star r="2.0" x="7582.8916" y="9627.8955"/>
    <star r="2.0" x="3102.8574" y="3300.6096"/>
    <star r="2.0" x="3413.8452" y="5384.252"/>
    <star r="2.0" x="3919.3337" y="4313.085"/>
    <star r="2.0" x="6550.001" y="1276.0944"/>
    <star r="2.0" x="8688.144" y="9755.216"/>
    <star r="2.0" x="2341.9255" y="5727.391"/>
    <star r="2.0" x="9042.973" y="9674.108"/>
    <star r="2.0" x="2258.807" y="7815.9316"/>
    <star r="2.0" x="7592.5356" y="7030.94"/>
    <star r="2.0" x="3204.038" y="8056.173"/>
    <star r="2.0" x="5304.336" y="6015.5366"/>
    <star r="2.0" x="7057.0884" y="8719.516"/>
    <star r="2.0" x="3063.1196" y="3700.006"/>
    <star r="2.0" x="2480.657" y="2946.282"/>
    <star r="2.0" x="6097.086" y="6327.5933"/>
    <star r="2.0" x="6487.937" y="5162.09"/>
    <star r="2.0" x="6387.2373" y="7170.152"/>
    <star r="2.0" x="4025.181" y="9579.826"/>
    <star r="2.0" x="532.0138" y="5692.2393"/>
    <star r="2.0" x="3454.1838" y="2372.489"/>
    <star r="2.0" x="4816.8867" y="5241.562"/>
    <star r="2.0" x="5850.908" y="8560.887"/>
    <star r="2.0" x="641.973" y="997.8807"/>
    <star r="2.0" x="8472.274" y="9986.45"/>
    <star r="2.0" x="8913.805" y="1152.7318"/>
    <star r="2.0" x="2553.8267" y="2739.874"/>
    <star r="2.0" x="2652.7285" y="1801.5457"/>
    <star r="2.0" x="3225.984" y="3991.3618"/>
    <star r="2.0" x="766.31964" y="1692.5942"/>
    <star r="2.0" x="3184.1267" y="812.0251"/>
    <star r="2.0" x="9771.787" y="3522.305"/>
    <star r="2.0" x="694.80774" y="9876.376"/>
    <star r="2.0" x="3015.4365" y="7966.0093"/>
    <star r="2.0" x="8412.582" y="3074.491"/>
    <star r="2.0" x="1652.397" y="9003.24"/>
    <star r="2.0" x="9633.826" y="2314.7534"/>
    <star r="2.0" x="8051.4033" y="596.9733"/>
    <star r="2.0" x="8308.623" y="8033.12"/>
    <star r="2.0" x="9332.433" y="6520.248"/>
    <star r="2.0" x="4121.2905" y="2105.66"/>
    <star r="2.0" x="7103.3613" y="5538.6836"/>
    <star r="2.0" x="2955.1511" y="2544.1794"/>
    <star r="2.0" x="4028.0222" y="1544.531"/>
    <star r="2.0" x="267.12598" y="6190.5356"/>
    <star r="2.0" x="243.50763" y="3231.8438"/>
    <star r="2.0" x="2470.8123" y="6857.8936"/>
    <star r="2.0" x="3679.279" y="5981.585"/>
    <star r="2.0" x="1990.0161" y="1334.5659"/>
    <star r="2.0" x="563.5101" y="2612.3804"/>
    <star r="2.0" x="793.6984" y="9299.827"/>
    <star r="2.0" x="2600.649" y="2213.0608"/>
    <star r="2.0" x="6022.6646" y="6526.6533"/>
    <star r="2.0" x="8954.762" y="2416.985"/>
    <star r="2.0" x="8801.104" y="3382.7717"/>
    <star r="2.0" x="6980.904" y="58.863163"/>
    <star r="2.0" x="2994.2983" y="3301.6765"/>
    <star r="2.0" x="35.384895" y="5369.679"/>
    <star r="2.0" x="6998.195" y="2885.9443"/>
    <star r="2.0" x="2307.9336" y="2755.3655"/>
    <star r="2.0" x="6566.4297" y="7026.746"/>
    <star r="2.0" x="4815.711" y="6154.8613"/>
    <star r="2.0" x="6104.141" y="7869.939"/>
    <star r="2.0" x="8061.0376" y="3211.658"/>
    <star r="2.0" x="6162.3345" y="5718.509"/>
    <star r="2.0" x="1680.308" y="1592.0472"/>
    <star r="2.0" x="5397.465" y="6715.0195"/>
    <star r="2.0" x="218.5154" y="4159.231"/>
    <star r="2.0" x="832.67865" y="6171.491"/>
    <star r="2.0" x="4188.449" y="1124.8022"/>
    <star r="2.0" x="3653.0657" y="6076.978"/>
    <star r="2.0" x="3270.9116" y="5351.5376"/>
    <star r="2.0" x="2239.1487" y="77.824"/>
    <star r="2.0" x="2056.234" y="7621.117"/>
    <star r="2.0" x="5911.59" y="2148.9287"/>
    <star r="2.0" x="510.37967" y="7698.3774"/>
    <star r="2.0" x="3614.9287" y="5406.6104"/>
    <star r="2.0" x="482.41736" y="2554.7385"/>
    <star r="2.0" x="1167.494" y="2799.0376"/>
    <star r="2.0" x="4384.1772" y="8136.0728"/>
    <star r="2.0" x="8875.292" y="586.56934"/>
    <star r="2.0" x="2716.3225" y="5896.75"/>
    <star r="2.0" x="1345.3853" y="1023.3444"/>
    <star r="2.0" x="7655.394" y="137.90727"/>
    <star r="2.0" x="1803.5448" y="998.4851"/>
    <star r="2.0" x="1440.0405" y="9493.945"/>
    <star r="2.0" x="654.9031" y="5709.459"/>
    <star r="2.0" x="1006.60803" y="3060.3354"/>
    <star r="2.0" x="9427.0" y="8934.395"/>
    <star r="2.0" x="6148.4487" y="3345.3154"/>
    <star r="2.0" x="6572.614" y="5951.066"/>
    <star r="2.0" x="3552.2104" y="8998.961"/>
    <star r="2.0" x="6324.631" y="9518.306"/>
    <star r="2.0" x="6259.41" y="7010.2236"/>
    <star r="2.0" x="9295.103" y="84.8037"/>
    <star r="2.0" x="9492.752" y="8494.32"/>
    <star r="2.0" x="7672.483" y="6108.6733"/>
    <star r="2.0" x="3172.8452" y="3391.629"/>
    <star r="2.0" x="5540.6367" y="240.22758"/>
    <star r="2.0" x="6849.719" y="6281.011"/>
    <star r="2.0" x="8334.8955" y="9415.702"/>
    <star r="2.0" x="8921.186" y="9334.953"/>
    <star r="2.0" x="5047.488" y="7500.2163"/>
    <star r="2.0" x="2861.7322" y="5314.722"/>
    <star r="2.0" x="3249.039" y="4966.9766"/>
    <star r="2.0" x="4415.064" y="6867.987"/>
    <star r="2.0" x="4025.1924" y="1763.3021"/>
    <star r="2.0" x="5203.2437" y="1540.2389"/>
    <star r="2.0" x="727.19037" y="3642.7886"/>
    <star r="2.0" x="6586.9077" y="479.46393"/>
    <star r="2.0" x="9160.757" y="4081.064"/>
    <star r="2.0" x="8704.379" y="3279.5178"/>
    <star r="2.0" x="5115.6895" y="9777.922"/>
    <star r="2.0" x="971.4377" y="9593.729"/>
    <star r="2.0" x="8564.976" y="7612.858"/>
    <star r="2.0" x="3705.6577" y="7722.4263"/>
    <star r="2.0" x="8501.401" y="789.5589"/>
    <star r="2.0" x="4435.9087" y="1346.1548"/>
    <star r="2.0" x="2264.7834" y="6396.7876"/>
    <star r="2.0" x="4573.8857" y="2793.778"/>
    <star r="2.0" x="2846.005" y="1441.3488"/>
    <star r="2.0" x="1884.2382" y="6898.774"/>
    <star r="2.0" x="4505.72" y="8879.989"/>
    <star r="2.0" x="5235.622" y="5648.798"/>
    <star r="2.0" x="4055.3862" y="4691.5757"/>
    <star r="2.0" x="808.01605" y="4857.8037"/>
    <star r="2.0" x="3224.327" y="5582.8994"/>
    <star r="2.0" x="2852.167" y="9215.156"/>
    <star r="2.0" x="8055.822" y="9598.757"/>
    <star r="2.0" x="8543.713" y="7864.563"/>
    <star r="2.0" x="8583.465" y="7391.3677"/>
    <star r="2.0" x="965.1184" y="5553.2617"/>
    <star r="2.0" x="5950.6494" y="4970.8843"/>
    <star r="2.0" x="9019.218" y="3128.5"/>
    <star r="2.0" x="2434.2747" y="2777.0698"/>
    <star r="2.0" x="9584.119" y="9347.4795"/>
    <star r="2.0" x="770.53546" y="5344.9287"/>
    <star r="2.0" x="8634.188" y="4555.844"/>
    <star r="2.0" x="3976.6877" y="8740.85"/>
    <star r="2.0" x="1768.4769" y="6569.475"/>
    <star r="2.0" x="2207.42" y="3471.0896"/>
    <star r="2.0" x="4717.501" y="3199.6453"/>
    <star r="2.0" x="3736.0967" y="1455.2421"/>
    <star r="2.0" x="4271.9585" y="2270.903"/>
    <star r="2.0" x="8036.6577" y="751.6992"/>
    <star r="2.0" x="4741.4316" y="4016.7427"/>
    <star r="2.0" x="8257.009" y="8451.575"/>
    <star r="2.0" x="3775.0757" y="7566.1743"/>
    <star r="2.0" x="1683.8539" y="4047.5427"/>
    <star r="2.0" x="146.0284" y="364.452"/>
    <star r="2.0" x="1635.2063" y="4753.6987"/>
    <star r="2.0" x="121.83249" y="9157.033"/>
    <star r="2.0" x="4582.3174" y="3914.7878"/>
    <star r="2.0" x="5238.446" y="3304.5505"/>
    <star r="2.0" x="7168.128" y="604.49896"/>
    <star r="2.0" x="3807.9082" y="5229.2173"/>
    <star r="2.0" x="9594.02" y="5673.56"/>
    <star r="2.0" x="9180.861" y="604.37915"/>
    <star r="2.0" x="2998.9094" y="8363.042"/>
    <star r="2.0" x="6734.889" y="9217.48"/>
    <star r="2.0" x="7831.408" y="734.64276"/>
    <star r="2.0" x="7566.909" y="334.66934"/>
    <star r="2.0" x="9662.706" y="769.2885"/>
    <star r="2.0" x="2950.201" y="7788.756"/>
    <star r="2.0" x="5719.3647" y="1323.623"/>
    <star r="2.0" x="9510.398" y="6160.9478"/>
    <star r="2.0" x="4914.634" y="2079.9954"/>
    <star r="2.0" x="9734.99" y="1434.279"/>
    <star r="2.0" x="2076.0537" y="7142.232"/>
    <star r="2.0" x="6531.417" y="5810.155"/>
    <star r="2.0" x="2126.8667" y="7573.529"/>
    <star r="2.0" x="8982.272" y="5289.998"/>
    <star r="2.0" x="6368.3613" y="7594.4946"/>
    <star r="2.0" x="823.72784" y="766.3673"/>
    <star r="2.0" x="2888.1245" y="5602.992"/>
    <star r="2.0" x="4325.2563" y="4220.5923"/>
    <star r="2.0" x="9112.089" y="7980.715"/>
    <star r="2.0" x="2723.7373" y="4009.2856"/>
    <star r="2.0" x="2222.0051" y="9746.17"/>
    <star r="2.0" x="930.81177" y="9805.9795"/>
    <star r="2.0" x="3638.993" y="2525.186"/>
    <star r="2.0" x="375.0795" y="3556.413"/>
    <star r="2.0" x="6061.2905" y="6657.4707"/>
    <star r="2.0" x="2265.64" y="7660.16"/>
    <star r="2.0" x="5142.242" y="1253.9398"/>
    <star r="2.0" x="8694.259" y="2704.61"/>
    <star r="2.0" x="5273.596" y="7971.1562"/>
    <star r="2.0" x="1472.7849" y="1490.795"/>
    <star r="2.0" x="8038.8003" y="1576.7109"/>
    <star r="2.0" x="9791.562" y="3188.9946"/>
    <star r="2.0" x="8629.394" y="2036.817"/>
    <star r="2.0" x="4263.6963" y="5473.9214"/>
    <star r="2.0" x="6251.7036" y="8952.696"/>
    <star r="2.0" x="2987.8152" y="4986.893"/>
    <star r="2.0" x="8636.685" y="3387.1692"/>
    <star r="2.0" x="5436.129" y="8871.715"/>
    <star r="2.0" x="3017.149" y="4232.5767"/>
    <star r="2.0" x="9491.374" y="6191.8457"/>
    <star r="2.0" x="9137.264" y="4644.9"/>
    <star r="2.0" x="2270.7563" y="6362.2407"/>
    <star r="2.0" x="7260.7686" y="8169.6655"/>
    <star r="2.0" x="4661.0747" y="8267.41"/>
    <star r="2.0" x="1967.7507" y="7069.434"/>
    <star r="2.0" x="5139.4414" y="4278.6357"/>
    <star r="2.0" x="2464.4165" y="6180.927"/>
    <star r="2.0" x="9579.677" y="6062.783"/>
    <star r="2.0" x="1834.2369" y="2126.124"/>
    <star r="2.0" x="8675.682" y="6871.189"/>
    <star r="2.0" x="1259.2441" y="8714.005"/>
    <star r="2.0" x="3398.695" y="8232.028"/>
    <star r="2.0" x="3832.6348" y="7329.5117"/>
    <star r="2.0" x="5812.85" y="7809.2974"/>
    <star r="2.0" x="4732.7935" y="4539.3"/>
    <star r="2.0" x="8589.312" y="2145.9604"/>
    <star r="2.0" x="6767.4854" y="5168.951"/>
    <star r="2.0" x="1888.3884" y="431.3028"/>
    <star r="2.0" x="9627.307" y="5936.5034"/>
    <star r="2.0" x="2845.4072" y="8020.497"/>
    <star r="2.0" x="7580.204" y="4169.025"/>
    <star r="2.0" x="6842.239" y="5728.7007"/>
    <star r="2.0" x="9233.369" y="6082.9175"/>
    <star r="2.0" x="3933.5632" y="9807.565"/>
    <star r="2.0" x="7793.4463" y="6068.8164"/>
    <star r="2.0" x="305.32837" y="9717.273"/>
    <star r="2.0" x="4847.498" y="9976.244"/>
    <star r="2.0" x="7271.24" y="5404.407"/>
    <star r="2.0" x="1911.4613" y="2723.254"/>
    <star r="2.0" x="7079.0337" y="1701.1691"/>
    <star r="2.0" x="4164.204" y="937.4571"/>
    <star r="2.0" x="438.13287" y="5934.3936"/>
    <star r="2.0" x="187.03044" y="636.38153"/>
    <star r="2.0" x="9149.12" y="1976.993"/>
    <star r="2.0" x="912.53937" y="5139.7183"/>
    <star r="2.0" x="4187.0566" y="3237.2349"/>
    <star r="2.0" x="4073.77" y="30.534863"/>
    <star r="2.0" x="4957.72" y="1753.4906"/>
    <star r="2.0" x="6424.069" y="6697.2354"/>
    <star r="2.0" x="5819.5356" y="6278.726"/>
    <star r="2.0" x="2028.2882" y="9037.068"/>
    <star r="2.0" x="7174.509" y="9478.396"/>
    <star r="2.0" x="8633.672" y="5623.3115"/>
    <star r="2.0" x="8027.5957" y="949.9264"/>
    <star r="2.0" x="6109.892" y="1963.4015"/>
    <star r="2.0" x="6663.295" y="6367.5728"/>
    <star r="2.0" x="7266.5435" y="429.74533"/>
    <star r="2.0" x="4477.0884" y="3672.973"/>
    <star r="2.0" x="6046.238" y="3647.7947"/>
    <star r="2.0" x="2732.848" y="9722.542"/>
    <star r="2.0" x="5654.183" y="6290.13"/>
    <star r="2.0" x="2519.2083" y="7365.4443"/>
    <star r="2.0" x="7091.523" y="9657.411"/>
    <star r="2.0" x="8090.8257" y="5601.0566"/>
    <star r="2.0" x="9749.156" y="8527.487"/>
    <star r="2.0" x="3465.6853" y="8637.494"/>
    <star r="2.0" x="1099.5281" y="4516.867"/>
    <star r="2.0" x="1187.2888" y="2571.3635"/>
    <star r="2.0" x="3472.8293" y="9712.066"/>
    <star r="2.0" x="1849.4707" y="7605.7285"/>
    <star r="2.0" x="6767.006" y="7273.5864"/>
    <star r="2.0" x="8839.316" y="5634.317"/>
    <star r="2.0" x="6532.256" y="6868.0195"/>
    <star r="2.0" x="7016.5503" y="6405.051"/>
    <star r="2.0" x="4973.6333" y="5512.9595"/>
    <star r="2.0" x="8170.867" y="3938.535"/>
    <star r="2.0" x="6281.832" y="3188.073"/>
    <star r="2.0" x="3255.868" y="9364.498"/>
    <star r="2.0" x="8552.929" y="5430.4077"/>
    <star r="2.0" x="8982.06" y="7642.295"/>
    <star r="2.0" x="9082.301" y="6243.1816"/>
    <star r="2.0" x="8473.1455" y="6885.3164"/>
    <star r="2.0" x="2674.262" y="6749.1113"/>
    <star r="2.0" x="5679.669" y="8191.8774"/>
    <star r="2.0" x="8924.134" y="1949.5677"/>
    <star r="2.0" x="6150.732" y="6319.332"/>
    <star r="2.0" x="2299.2664" y="7141.3086"/>
    <star r="2.0" x="1855.6678" y="2389.5974"/>
    <star r="2.0" x="1834.2615" y="518.41675"/>
    <star r="2.0" x="1009.43445" y="6592.8955"/>
    <star r="2.0" x="6896.6704" y="1367.6941"/>
    <star r="2.0" x="493.27136" y="3915.7576"/>
    <star r="2.0" x="3774.609" y="7263.9067"/>
    <star r="2.0" x="5399.6177" y="8956.481"/>
    <star r="2.0" x="9757.785" y="5593.5977"/>
    <star r="2.0" x="8609.967" y="6447.2983"/>
    <star r="2.0" x="7367.8047" y="7483.132"/>
    <star r="2.0" x="997.6739" y="4062.2734"/>
    <star r="2.0" x="9850.564" y="7272.2734"/>
    <star r="2.0" x="6914.6396" y="181.90562"/>
    <star r="2.0" x="8849.91" y="646.8707"/>
    <star r="2.0" x="8870.314" y="5581.8223"/>
    <star r="2.0" x="8183.37" y="5604.743"/>
    <star r="2.0" x="2760.9426" y="8429.885"/>
    <star r="2.0" x="1151.973" y="4853.043"/>
    <star r="2.0" x="392.93707" y="2773.149"/>
    <star r="2.0" x="8120.282" y="6892.309"/>
    <star r="2.0" x="8321.667" y="2977.0935"/>
    <star r="2.0" x="1951.6367" y="7895.094"/>
    <star r="2.0" x="1869.6743" y="8791.417"/>
    <star r="2.0" x="9997.98" y="3091.9712"/>
    <star r="2.0" x="5488.926" y="6150.7764"/>
    <star r="2.0" x="6913.022" y="6385.425"/>
    <star r="2.0" x="7001.5425" y="8109.5737"/>
    <star r="2.0" x="4739.944" y="566.62976"/>
    <star r="2.0" x="4522.5527" y="3936.1138"/>
    <star r="2.0" x="8147.5205" y="9149.382"/>
    <star r="2.0" x="3585.4404" y="5175.1035"/>
    <star r="2.0" x="8946.912" y="9391.103"/>
    <star r="2.0" x="4924.203" y="8094.8706"/>
    <star r="2.0" x="6180.12" y="5568.2236"/>
    <star r="2.0" x="4000.5828" y="7376.347"/>
    <star r="2.0" x="5163.248" y="1631.617"/>
    <star r="2.0" x="4407.1953" y="6028.4893"/>
    <star r="2.0" x="395.31113" y="3699.8433"/>
    <star r="2.0" x="3150.2725" y="8526.548"/>
    <star r="2.0" x="5677.0586" y="9760.574"/>
    <star r="2.0" x="5162.2466" y="5106.5327"/>
    <star r="2.0" x="8063.5923" y="6843.952"/>
    <star r="2.0" x="2575.7432" y="4396.0996"/>
    <star r="2.0" x="6307.618" y="3800.0447"/>
    <star r="2.0" x="5886.7993" y="3347.3616"/>
    <star r="2.0" x="5614.0444" y="743.7861"/>
    <star r="2.0" x="5445.151" y="9333.215"/>
    <star r="2.0" x="8166.857" y="7906.5703"/>
    <star r="2.0" x="3250.7395" y="691.48303"/>
    <star r="2.0" x="7820.3887" y="6829.3154"/>
    <star r="2.0" x="4044.586" y="2710.4985"/>
    <star r="2.0" x="352.36835" y="3916.499"/>
    <star r="2.0" x="7613.871" y="4648.9834"/>
    <star r="2.0" x="1007.3954" y="9807.309"/>
    <star r="2.0" x="9259.348" y="5819.6787"/>
    <star r="2.0" x="4937.601" y="865.2222"/>
    <star r="2.0" x="4890.5933" y="831.01154"/>
    <star r="2.0" x="5261.484" y="491.50287"/>
    <star r="2.0" x="332.5051" y="3909.0222"/>
    <star r="2.0" x="7470.5933" y="5675.325"/>
    <star r="2.0" x="9474.805" y="2791.263"/>
    <star r="2.0" x="7943.7803" y="7041.5234"/>
    <star r="2.0" x="2924.1514" y="4317.711"/>
    <star r="2.0" x="1475.8247" y="1077.7891"/>
    <star r="2.0" x="2093.1436" y="6706.957"/>
    <star r="2.0" x="6555.87" y="9742.079"/>
    <star r="2.0" x="4168.523" y="108.73139"/>
    <star r="2.0" x="4174.4546" y="2387.0396"/>
    <star r="2.0" x="1347.233" y="4719.793"/>
    <star r="2.0" x="3197.9246" y="6104.3555"/>
    <star r="2.0" x="5037.54" y="9236.597"/>
    <star r="2.0" x="2796.4187" y="4994.775"/>
    <star r="2.0" x="8535.707" y="6235.898"/>
    <star r="2.0" x="5485.8525" y="4409.42"/>
    <star r="2.0" x="2868.1243" y="2108.4785"/>
    <star r="2.0" x="6453.563" y="9379.133"/>
    <star r="2.0" x="2114.3372" y="9149.803"/>
    <star r="2.0" x="9858.554" y="4838.8423"/>
    <star r="2.0" x="396.9729" y="5407.1"/>
    <star r="2.0" x="7576.194" y="44.915676"/>
